Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez,Gene stable ID,Gene name,Gene type,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp)
ENSMUSG00000053334,106.881930202925,0.453629694705537,0.212898979995181,2.13072742159593,0.033111604629714,0.226981722039954,Ficd,231630,ENSMUSG00000053460,Ggcx,protein_coding,gamma-glutamyl carboxylase [Source:MGI Symbol;Acc:MGI:1927655],6,72391291,72407695
ENSMUSG00000053347,174.328144535707,0.111566034970419,0.134314091709549,0.830635367818872,0.406179648431616,0.733262940002337,Zfp943,74670,ENSMUSG00000053461,Hhipl2,protein_coding,hedgehog interacting protein-like 2 [Source:MGI Symbol;Acc:MGI:1926022],1,183199147,183217717
ENSMUSG00000053390,81.6873569860097,-0.016893203076954,0.177272659923115,-0.095295027920723,0.924080491827478,0.978433927418235,Zfp952,240067,ENSMUSG00000053470,Kdm3a,protein_coding,lysine (K)-specific demethylase 3A [Source:MGI Symbol;Acc:MGI:98847],6,71565956,71609974
ENSMUSG00000053398,3.63639889898878,-2.97582969470368,1.22170820648602,-2.43579414372848,0.014859138103402,0.146165856186643,Phgdh,236539,ENSMUSG00000053477,Tcf4,protein_coding,transcription factor 4 [Source:MGI Symbol;Acc:MGI:98506],18,69476427,69822150
ENSMUSG00000053411,156.588153015432,-0.534931875670003,0.286018249229057,-1.8702718344437,0.06144607872095,0.315089219641077,Cbx7,52609,ENSMUSG00000053483,Usp21,protein_coding,ubiquitin specific peptidase 21 [Source:MGI Symbol;Acc:MGI:1353665],1,171109519,171115564
ENSMUSG00000053414,23.4041503139999,-0.608027395153493,0.417049350555162,-1.45792672820161,0.14486074045576,0.477009720140489,Hunk,26559,ENSMUSG00000053510,Nrd1,protein_coding,"nardilysin, N-arginine dibasic convertase, NRD convertase 1 [Source:MGI Symbol;Acc:MGI:1201386]",4,108857852,108918974
ENSMUSG00000053436,1149.78378511748,-0.050225563458861,0.096686084574518,-0.519470445823577,0.603432717230513,0.851135591615963,Mapk14,26416,ENSMUSG00000053536,Cstf2t,protein_coding,"cleavage stimulation factor, 3' pre-RNA subunit 2, tau [Source:MGI Symbol;Acc:MGI:1932622]",19,31060237,31064469
ENSMUSG00000053453,359.527713525344,0.064694713250707,0.096262204933018,0.672067643741623,0.501540633983196,0.799250918362708,Thoc7,66231,ENSMUSG00000053553,3110082I17Rik,protein_coding,RIKEN cDNA 3110082I17 gene [Source:MGI Symbol;Acc:MGI:1920462],5,139345494,139446282
ENSMUSG00000053460,935.76148119974,0.003415335605676,0.0847250267833,0.040310823558802,0.967845324841796,0.99024307206978,Ggcx,56316,ENSMUSG00000053559,Smagp,protein_coding,small cell adhesion glycoprotein [Source:MGI Symbol;Acc:MGI:2448476],15,100519220,100534821
ENSMUSG00000053461,11.6960940799115,0.88701853170216,1.01956664054831,0.869995639740756,0.384302787045023,0.717076360100316,Hhipl2,78772,ENSMUSG00000053560,Ier2,protein_coding,immediate early response 2 [Source:MGI Symbol;Acc:MGI:104815],8,85387960,85389483
ENSMUSG00000053470,246.933597702736,-0.07975858645849,0.224680399696681,-0.354986846054057,0.722599445654419,0.905965897613867,Kdm3a,104263,ENSMUSG00000053565,Eif3k,protein_coding,"eukaryotic translation initiation factor 3, subunit K [Source:MGI Symbol;Acc:MGI:1921080]",7,28670797,28681289
ENSMUSG00000053477,487.647802304655,0.057624833686597,0.141945615801992,0.405964167058045,0.684768929270322,0.889357145863388,Tcf4,21413,ENSMUSG00000053580,Tanc2,protein_coding,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:MGI Symbol;Acc:MGI:2444121]",11,105480812,105820130
ENSMUSG00000053483,181.824695410891,-0.352622372193936,0.159697209714223,-2.20806846171546,0.027239501115643,0.203726771134485,Usp21,30941,ENSMUSG00000053581,Zfand2a,protein_coding,"zinc finger, AN1-type domain 2A [Source:MGI Symbol;Acc:MGI:2140729]",5,139456966,139470304
ENSMUSG00000053510,1162.48793195391,-0.070599775102154,0.152617220429048,-0.462593768276472,0.643655576303478,0.870872141109824,Nrd1,230598,ENSMUSG00000053600,Zfp472,protein_coding,zinc finger protein 472 [Source:MGI Symbol;Acc:MGI:2385049],17,33184788,33198207
ENSMUSG00000053536,362.038535783772,-0.077222602785692,0.103234146126812,-0.748033530406042,0.454439933001408,0.767585950672526,Cstf2t,83410,ENSMUSG00000053604,Rpia,protein_coding,ribose 5-phosphate isomerase A [Source:MGI Symbol;Acc:MGI:103254],6,70742704,70769216
ENSMUSG00000053553,30.1126041630259,0.268975799914346,0.390879057725273,0.688130496117279,0.49137060767398,0.792755824515209,3110082I17Rik,73212,ENSMUSG00000053617,Sh3pxd2a,protein_coding,SH3 and PX domains 2A [Source:MGI Symbol;Acc:MGI:1298393],19,47248613,47452840
ENSMUSG00000053559,290.894818375636,0.304080642801875,0.142109838635235,2.13975785014002,0.032374341182496,0.224509550815244,Smagp,207818,ENSMUSG00000053641,Dennd4a,protein_coding,DENN/MADD domain containing 4A [Source:MGI Symbol;Acc:MGI:2142979],9,64718622,64826949
ENSMUSG00000053560,164.719607287657,-0.109096428215843,0.258966097777763,-0.421276874278218,0.673552915003638,0.8845388474782,Ier2,15936,ENSMUSG00000053644,Aldh7a1,protein_coding,"aldehyde dehydrogenase family 7, member A1 [Source:MGI Symbol;Acc:MGI:108186]",18,56642759,56706023
ENSMUSG00000053565,395.387769003005,0.000818447701076,0.11702097401375,0.00699402571183,0.994419620362052,0.998613310681721,Eif3k,73830,ENSMUSG00000053646,Plxnb1,protein_coding,plexin B1 [Source:MGI Symbol;Acc:MGI:2154238],9,108924457,108948985
ENSMUSG00000053580,115.957879200693,0.078705480196249,0.319046944846805,0.246689339821263,0.80514865723622,0.940131176993322,Tanc2,77097,ENSMUSG00000053684,BC048403,protein_coding,cDNA sequence BC048403 [Source:MGI Symbol;Acc:MGI:2670984],10,121575842,121588783
ENSMUSG00000053581,126.986447897452,0.293242066042555,0.249891069403983,1.17347957548851,0.240603542705425,0.592903392363967,Zfand2a,100494,ENSMUSG00000053702,Nebl,protein_coding,nebulette [Source:MGI Symbol;Acc:MGI:1921353],2,17348720,17736275
ENSMUSG00000053600,33.9512420470541,0.096615258558197,0.293790649918843,0.328857499668169,0.74226339948603,0.915079278949683,Zfp472,224691,ENSMUSG00000053716,Dusp7,protein_coding,dual specificity phosphatase 7 [Source:MGI Symbol;Acc:MGI:2387100],9,106245831,106252923
ENSMUSG00000053604,127.326273751877,0.006031348947222,0.253003489254676,0.023838995126076,0.980981035266525,0.994354840192022,Rpia,19895,ENSMUSG00000053730,Tmem39b,protein_coding,transmembrane protein 39b [Source:MGI Symbol;Acc:MGI:2682939],4,129570148,129590631
ENSMUSG00000053617,1092.56943039026,0.146231858989386,0.240224299188057,0.608730505130583,0.542703083711105,0.821677965828954,Sh3pxd2a,14218,ENSMUSG00000053754,Chd8,protein_coding,chromodomain helicase DNA binding protein 8 [Source:MGI Symbol;Acc:MGI:1915022],14,52435608,52495237
ENSMUSG00000053641,663.07550326623,0.119119956683525,0.171795063472387,0.693384048853486,0.488068569848597,0.790680311501386,Dennd4a,102442,ENSMUSG00000053768,Chchd3,protein_coding,coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:MGI Symbol;Acc:MGI:1913325],6,32767911,33037195
ENSMUSG00000053644,4797.70923507637,0.512329808242599,0.125082941147426,4.09592070303778,4.20493855185588E-05,0.002038343963012,Aldh7a1,110695,ENSMUSG00000053769,Lysmd1,protein_coding,"LysM, putative peptidoglycan-binding, domain containing 1 [Source:MGI Symbol;Acc:MGI:1919409]",3,95041399,95046829
ENSMUSG00000053646,870.695646931731,-0.190856972141882,0.218850296619512,-0.872089163642766,0.383159737312734,0.716162291116791,Plxnb1,235611,ENSMUSG00000053774,Ubxn7,protein_coding,UBX domain protein 7 [Source:MGI Symbol;Acc:MGI:2146388],16,32151075,32212565
ENSMUSG00000053684,72.1187806015851,-0.119746963459103,0.182336038174036,-0.656737771963692,0.511349542720263,0.805101811203807,BC048403,270802,ENSMUSG00000053799,Exoc6,protein_coding,exocyst complex component 6 [Source:MGI Symbol;Acc:MGI:1351611],19,37509327,37672507
ENSMUSG00000053702,7.86369757435089,-0.95082292765881,0.721306127072465,-1.31819610560897,0.187438008864744,0.533065841079016,Nebl,74103,ENSMUSG00000053801,Grwd1,protein_coding,glutamate-rich WD repeat containing 1 [Source:MGI Symbol;Acc:MGI:2141989],7,45474647,45480368
ENSMUSG00000053716,65.1602905880065,-0.307004918781883,0.227979432892541,-1.34663427699021,0.178098048988971,0.520414385129667,Dusp7,235584,ENSMUSG00000053819,Camk2d,protein_coding,"calcium/calmodulin-dependent protein kinase II, delta [Source:MGI Symbol;Acc:MGI:1341265]",3,126389951,126639975
ENSMUSG00000053730,39.8769750735069,-0.038335849611297,0.234934316004671,-0.163176883919056,0.870379166213514,0.963174057553357,Tmem39b,230770,ENSMUSG00000053825,Ppfia2,protein_coding,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2 [Source:MGI Symbol;Acc:MGI:2443834]",10,106306200,106771813
ENSMUSG00000053754,697.21007703011,0.031074045436495,0.187929251297876,0.165349700602179,0.868668741726245,0.962755361498814,Chd8,67772,ENSMUSG00000053835,H2-T24,protein_coding,"histocompatibility 2, T region locus 24 [Source:MGI Symbol;Acc:MGI:95958]",17,36316587,36331452
ENSMUSG00000053768,989.006377111596,0.233980204544214,0.095777277687275,2.44296152693115,0.014567290128053,0.14421620216532,Chchd3,66075,ENSMUSG00000053838,Nudcd3,protein_coding,NudC domain containing 3 [Source:MGI Symbol;Acc:MGI:2144158],11,6055691,6150415
ENSMUSG00000053769,137.869000854655,0.095511227128408,0.141665312008318,0.674203344307748,0.500182043743536,0.798232907669725,Lysmd1,217779,ENSMUSG00000053841,Txlna,protein_coding,taxilin alpha [Source:MGI Symbol;Acc:MGI:105968],4,129519871,129534858
ENSMUSG00000053774,508.472422010472,0.190116434433602,0.186450691766497,1.0196606546877,0.307889427831348,0.656144324690672,Ubxn7,224111,ENSMUSG00000053846,Lipg,protein_coding,"lipase, endothelial [Source:MGI Symbol;Acc:MGI:1341803]",18,75072393,75094334
ENSMUSG00000053799,320.930089300642,0.068658806616917,0.106154160220439,0.646783945860817,0.517771784055049,0.808079441795828,Exoc6,107371,ENSMUSG00000053862,Slc51b,protein_coding,"solute carrier family 51, beta subunit [Source:MGI Symbol;Acc:MGI:3582052]",9,65319996,65330237
ENSMUSG00000053801,80.4036612424142,0.032275778811467,0.201938082617993,0.159830074610162,0.873014932505924,0.963639351435043,Grwd1,101612,ENSMUSG00000053870,Fpgt,protein_coding,fucose-1-phosphate guanylyltransferase [Source:MGI Symbol;Acc:MGI:1922790],3,154790555,154799040
ENSMUSG00000053819,159.020940693742,-0.093268583385504,0.191537976334363,-0.486945644777449,0.626296850966423,0.863095206737613,Camk2d,108058,ENSMUSG00000053877,Srcap,protein_coding,Snf2-related CREBBP activator protein [Source:MGI Symbol;Acc:MGI:2444036],7,127111155,127160391
ENSMUSG00000053825,7.62161233678864,-0.337861870312837,0.682548306849871,-0.495000671633269,0.620599646413635,0.860760167665263,Ppfia2,327814,ENSMUSG00000053886,Sh2d4a,protein_coding,SH2 domain containing 4A [Source:MGI Symbol;Acc:MGI:1919531],8,68729219,68800351
ENSMUSG00000053835,88.9523435852069,-0.232334057168811,0.211481555358923,-1.09860198812373,0.271941710152062,0.621821651714146,H2-T24,15042,ENSMUSG00000053897,Slc39a8,protein_coding,"solute carrier family 39 (metal ion transporter), member 8 [Source:MGI Symbol;Acc:MGI:1914797]",3,135531040,135594333
ENSMUSG00000053838,384.786382773181,0.130254733361346,0.096897544841239,1.34425215390918,0.178866861811233,0.521632014750585,Nudcd3,209586,ENSMUSG00000053898,Ech1,protein_coding,"enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]",7,28524642,28531672
ENSMUSG00000053841,389.123109359479,-0.025838572271775,0.14480224818286,-0.178440408184449,0.858377117352331,0.959289587309737,Txlna,109658,ENSMUSG00000053907,Mat2a,protein_coding,"methionine adenosyltransferase II, alpha [Source:MGI Symbol;Acc:MGI:2443731]",6,72409782,72416541
ENSMUSG00000053846,149.319053516222,-0.679661108313122,0.31692667097977,-2.144537429469,0.031989849705168,0.223217659723805,Lipg,16891,ENSMUSG00000053916,Nanp,protein_coding,N-acetylneuraminic acid phosphatase [Source:MGI Symbol;Acc:MGI:1914561],2,150871605,150881318
ENSMUSG00000053862,13.0836038758197,-1.62534651502259,0.724718948670841,-2.24272667080602,0.024914445660838,0.194079246805132,Slc51b,330962,ENSMUSG00000053929,Cyhr1,protein_coding,cysteine and histidine rich 1 [Source:MGI Symbol;Acc:MGI:1859320],15,76527595,76544317
ENSMUSG00000053870,203.766934265725,0.124552156921143,0.216291190006829,0.575854046192129,0.564713838955964,0.834397951812906,Fpgt,75540,ENSMUSG00000053931,Cnn3,protein_coding,"calponin 3, acidic [Source:MGI Symbol;Acc:MGI:1919244]",3,121220146,121251856
ENSMUSG00000053877,1160.0479519735,-0.132272714616859,0.24114312998875,-0.548523669834714,0.583332381141203,0.843323298926327,Srcap,100043597,ENSMUSG00000053950,Adnp2,protein_coding,ADNP homeobox 2 [Source:MGI Symbol;Acc:MGI:2448562],18,80169526,80194697
ENSMUSG00000053886,118.33674552962,-0.455675734004978,0.207517447022803,-2.195843002805,0.028103182509302,0.207062838875528,Sh2d4a,72281,ENSMUSG00000053964,Lgals4,protein_coding,"lectin, galactose binding, soluble 4 [Source:MGI Symbol;Acc:MGI:107536]",7,28533279,28541133
ENSMUSG00000053897,495.926094164429,-0.118276329209773,0.112019219751076,-1.05585746332282,0.291033340302462,0.639190214874648,Slc39a8,67547,ENSMUSG00000053965,Pde5a,protein_coding,"phosphodiesterase 5A, cGMP-specific [Source:MGI Symbol;Acc:MGI:2651499]",3,122522596,122653023
ENSMUSG00000053898,2217.81028676586,-0.06088868061433,0.16423792203259,-0.370734601733746,0.710835215544282,0.902135315783277,Ech1,51798,ENSMUSG00000053985,Zfp14,protein_coding,zinc finger protein 14 [Source:MGI Symbol;Acc:MGI:99160],7,29735784,29750805
ENSMUSG00000053907,843.471085711531,-0.191159018271846,0.156112176694855,-1.22449780868469,0.220764492455101,0.571929179595167,Mat2a,232087,ENSMUSG00000054000,Tusc1,protein_coding,tumor suppressor candidate 1 [Source:MGI Symbol;Acc:MGI:2684283],4,93222375,93223748
ENSMUSG00000053916,154.176612316695,0.060320741668172,0.201880752030461,0.298793921963746,0.765097288786906,0.924203304113543,Nanp,67311,ENSMUSG00000054008,Ndst1,protein_coding,N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 [Source:MGI Symbol;Acc:MGI:104719],18,60817566,60881722
ENSMUSG00000053929,661.459952471429,0.067689773394647,0.093076216056973,0.727251023539819,0.467072194720729,0.776355149173117,Cyhr1,54151,ENSMUSG00000054021,Sirt5,protein_coding,sirtuin 5 [Source:MGI Symbol;Acc:MGI:1915596],13,43518972,43548679
ENSMUSG00000053931,1388.08800189826,-0.088869756651579,0.093878667540437,-0.946644844669314,0.343819784456901,0.684591357861756,Cnn3,71994,ENSMUSG00000054027,Nt5dc3,protein_coding,5'-nucleotidase domain containing 3 [Source:MGI Symbol;Acc:MGI:3513266],10,86614869,86674253
ENSMUSG00000053950,124.488563701267,-0.006361888945704,0.17224293058748,-0.036935559119931,0.97053638700379,0.991310690551371,Adnp2,240442,ENSMUSG00000054031,Rdh18-ps,transcribed_unprocessed_pseudogene,"retinol dehydrogenase 18, pseudogene [Source:MGI Symbol;Acc:MGI:2687008]",10,127660153,127679807
ENSMUSG00000053964,108.582024204617,-0.657954856005589,0.344069469995377,-1.91227328601526,0.055841150407309,0.30136458627372,Lgals4,16855,ENSMUSG00000054051,Ercc6,protein_coding,"excision repair cross-complementing rodent repair deficiency, complementation group 6 [Source:MGI Symbol;Acc:MGI:1100494]",14,32235478,32302947
ENSMUSG00000053965,27.2463438943308,0.279989287109539,0.363383149147674,0.770507074327091,0.440999160240469,0.759604264206078,Pde5a,242202,ENSMUSG00000054057,A930004D18Rik,protein_coding,RIKEN cDNA A930004D18 gene [Source:MGI Symbol;Acc:MGI:1925190],2,18030004,18042548
ENSMUSG00000053985,16.7906398772238,0.201666561252817,0.359380121043577,0.561151130639091,0.574694514379162,0.839738254243553,Zfp14,243906,ENSMUSG00000054065,Pkp3,protein_coding,plakophilin 3 [Source:MGI Symbol;Acc:MGI:1891830],7,140658131,140670423
ENSMUSG00000054000,21.2664847032013,-0.738767633633171,0.31236905504485,-2.36504743892476,0.018027761541603,0.163182569542523,Tusc1,69136,ENSMUSG00000054072,Iigp1,protein_coding,interferon inducible GTPase 1 [Source:MGI Symbol;Acc:MGI:1926259],18,60509099,60525706
ENSMUSG00000054008,3018.62046646231,-0.062002923227858,0.111196306124478,-0.557598767340791,0.577118398395759,0.840343222051445,Ndst1,15531,ENSMUSG00000054074,Skida1,protein_coding,SKI/DACH domain containing 1 [Source:MGI Symbol;Acc:MGI:1919918],2,18045487,18053862
ENSMUSG00000054021,223.366793949248,0.012722370722059,0.166320732370511,0.076492993631829,0.939026887917373,0.983044530195336,Sirt5,68346,ENSMUSG00000054079,Utp18,protein_coding,UTP18 small subunit processome component [Source:MGI Symbol;Acc:MGI:1923402],11,93750069,93776592
ENSMUSG00000054027,264.10746538562,-0.118623067120013,0.192420832674485,-0.61647725701658,0.53757957770397,0.818092567347908,Nt5dc3,103466,ENSMUSG00000054091,1810037I17Rik,protein_coding,RIKEN cDNA 1810037I17 gene [Source:MGI Symbol;Acc:MGI:1914954],3,122717852,122719833
ENSMUSG00000054031,10.7975413485454,-1.29586222574806,0.504398080626472,-2.56912600487809,0.010195537767991,0.116289104306669,NA,NA,ENSMUSG00000054099,Slc25a40,protein_coding,"solute carrier family 25, member 40 [Source:MGI Symbol;Acc:MGI:2442486]",5,8472850,8504797
ENSMUSG00000054051,235.411837610408,0.047966942291311,0.200153959653086,0.239650229125863,0.810601421984815,0.942278938951452,Ercc6,319955,ENSMUSG00000054106,Try4,protein_coding,trypsin 4 [Source:MGI Symbol;Acc:MGI:102757],6,41279203,41282466
ENSMUSG00000054057,16.4826253133044,-0.113128148458588,0.582846773776836,-0.194095864553766,0.846100819662573,0.955338692727735,A930004D18Rik,77940,ENSMUSG00000054115,Skp2,protein_coding,S-phase kinase-associated protein 2 [Source:MGI Symbol;Acc:MGI:1351663],15,9112073,9155512
ENSMUSG00000054065,13.7222672677455,0.17736599807527,0.516370147816885,0.343486157798122,0.731232752597395,0.909946439302705,Pkp3,56460,ENSMUSG00000054150,Syne3,protein_coding,"spectrin repeat containing, nuclear envelope family member 3 [Source:MGI Symbol;Acc:MGI:2442408]",12,104896192,104976068
ENSMUSG00000054072,4452.77631354328,-0.040248746971067,0.191818449298478,-0.20982729825137,0.83380246638802,0.950920119270057,Iigp1,60440,ENSMUSG00000054191,Klf1,protein_coding,Kruppel-like factor 1 (erythroid) [Source:MGI Symbol;Acc:MGI:1342771],8,85628557,85631924
ENSMUSG00000054074,10.5023539584549,-0.452886392449712,0.517967723316228,-0.874352536003903,0.381926297124126,0.715457063299177,Skida1,72668,ENSMUSG00000054199,Gon4l,protein_coding,gon-4-like (C.elegans) [Source:MGI Symbol;Acc:MGI:1917579],3,88742538,88817410
ENSMUSG00000054079,152.535297103307,0.254465806031909,0.149078647631079,1.70692322526046,0.087836323336191,0.380045398993343,Utp18,217109,ENSMUSG00000054203,Ifi205,protein_coding,interferon activated gene 205 [Source:MGI Symbol;Acc:MGI:101847],1,173839564,173859376
ENSMUSG00000054091,182.822920014003,0.248271115199138,0.173859585409269,1.42799785594049,0.153292475648032,0.489562063993116,1810037I17Rik,67704,ENSMUSG00000054226,Tprkb,protein_coding,Tp53rk binding protein [Source:MGI Symbol;Acc:MGI:1917036],6,85888847,85907266
ENSMUSG00000054099,69.4790425249486,0.324589873793934,0.216931360674858,1.49627915845896,0.134580923906814,0.461124143265661,Slc25a40,319653,ENSMUSG00000054237,Fra10ac1,protein_coding,FRA10AC1 homolog (human) [Source:MGI Symbol;Acc:MGI:1917817],19,38176929,38212604
ENSMUSG00000054106,217.979028649178,-10.4246716799176,2.58104505601702,-4.03893440589704,5.36945767581104E-05,0.002445625806503,Try4,22074,ENSMUSG00000054252,Fgfr3,protein_coding,fibroblast growth factor receptor 3 [Source:MGI Symbol;Acc:MGI:95524],5,33879018,33894412
ENSMUSG00000054115,28.5577340179851,0.360112820494141,0.315499975222367,1.14140364112653,0.253701990172889,0.606324568339325,Skp2,27401,ENSMUSG00000054263,Lifr,protein_coding,LIF receptor alpha [Source:MGI Symbol;Acc:MGI:96788],15,7120095,7226970
ENSMUSG00000054150,67.8751918605412,-0.591616920243758,0.320802673490091,-1.84417702573178,0.065157345389617,0.325498950671062,Syne3,212073,ENSMUSG00000054277,Arfgap3,protein_coding,ADP-ribosylation factor GTPase activating protein 3 [Source:MGI Symbol;Acc:MGI:1913501],15,83183940,83234448
ENSMUSG00000054191,28.3524827301825,0.383082029382625,0.393846781969298,0.97266766397621,0.330718501360431,0.673899147119821,Klf1,16596,ENSMUSG00000054280,Prr14l,protein_coding,proline rich 14-like [Source:MGI Symbol;Acc:MGI:2443658],5,32947164,33011600
ENSMUSG00000054199,395.67002388058,-0.251019669501213,0.156601220430367,-1.60292281765984,0.108951695339961,0.421148932782976,Gon4l,76022,ENSMUSG00000054293,P2ry10b,protein_coding,"purinergic receptor P2Y, G-protein coupled 10B [Source:MGI Symbol;Acc:MGI:2441814]",X,106192533,106217267
ENSMUSG00000054203,26.3828412992253,-0.401309071167213,0.374825824873874,-1.070654806942,0.284324670347226,0.634101080619264,Ifi205,226695,ENSMUSG00000054302,Eapp,protein_coding,E2F-associated phosphoprotein [Source:MGI Symbol;Acc:MGI:1913516],12,54717125,54742682
ENSMUSG00000054226,1554.03483394326,0.28157542307725,0.138804427568531,2.0285766672553,0.042501427099003,0.262844389605751,Tprkb,69786,ENSMUSG00000054309,Cpsf3,protein_coding,cleavage and polyadenylation specificity factor 3 [Source:MGI Symbol;Acc:MGI:1859328],12,21335392,21365057
ENSMUSG00000054237,189.345490910856,0.01203805430544,0.116278377143541,0.103527883697406,0.917544020399998,0.975391473724146,Fra10ac1,70567,ENSMUSG00000054312,Mrps21,protein_coding,mitochondrial ribosomal protein S21 [Source:MGI Symbol;Acc:MGI:1913542],3,95769946,95778831
ENSMUSG00000054252,509.530658133643,-0.394756811445825,0.166972115354102,-2.36420800328638,0.018068664666334,0.163182569542523,Fgfr3,14184,ENSMUSG00000054321,Taf4b,protein_coding,TATA-box binding protein associated factor 4b [Source:MGI Symbol;Acc:MGI:2152345],18,14916302,15033416
ENSMUSG00000054263,4009.3643448877,-0.210565221964234,0.285427754789868,-0.737718103550416,0.460685768668677,0.771480283415664,Lifr,16880,ENSMUSG00000054342,Kcnn4,protein_coding,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4 [Source:MGI Symbol;Acc:MGI:1277957]",7,24069688,24086115
ENSMUSG00000054277,109.004889227446,0.066988611649492,0.247497556928948,0.270663728889748,0.786649675950048,0.93128617982294,Arfgap3,66251,ENSMUSG00000054364,Rhob,protein_coding,ras homolog family member B [Source:MGI Symbol;Acc:MGI:107949],12,8547661,8550009
ENSMUSG00000054280,407.69175134149,-0.166938884650169,0.322874728108866,-0.517039179956758,0.605128808747213,0.851515263749164,Prr14l,215476,ENSMUSG00000054381,Zfp747,protein_coding,zinc finger protein 747 [Source:MGI Symbol;Acc:MGI:2443581],7,126971709,126975222
ENSMUSG00000054293,13.4134880687374,-0.068241923806397,0.503654851597329,-0.135493430848466,0.892221757787434,0.968577614848344,P2ry10b,213438,ENSMUSG00000054387,Mdm4,protein_coding,transformed mouse 3T3 cell double minute 4 [Source:MGI Symbol;Acc:MGI:107934],1,132887222,132958299
ENSMUSG00000054302,361.130193013861,0.357691265227271,0.140607769988152,2.54389401992088,0.010962433981266,0.122161836147553,Eapp,66266,ENSMUSG00000054400,Cklf,protein_coding,chemokine-like factor [Source:MGI Symbol;Acc:MGI:1922708],8,104977493,104991570
ENSMUSG00000054309,446.36539026751,-0.03353446448033,0.092878558117512,-0.361057117595442,0.718056749155922,0.904496645431348,Cpsf3,54451,ENSMUSG00000054404,Slfn5,protein_coding,schlafen 5 [Source:MGI Symbol;Acc:MGI:1329004],11,82842175,82855666
ENSMUSG00000054312,335.787153202465,0.268393347974826,0.129593950530385,2.07103299865759,0.038355712384803,0.248616086054887,Mrps21,66292,ENSMUSG00000054405,Dnajc8,protein_coding,DnaJ heat shock protein family (Hsp40) member C8 [Source:MGI Symbol;Acc:MGI:1915848],4,132262861,132281053
ENSMUSG00000054321,24.4346797956851,-0.129758577081917,0.308893476805231,-0.42007548499878,0.674430310865877,0.884790509315924,Taf4b,72504,ENSMUSG00000054408,Spcs3,protein_coding,signal peptidase complex subunit 3 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923937],8,54973468,54983033
ENSMUSG00000054342,5.62159232510286,-0.033561175968547,0.691354842584778,-0.048544067244935,0.961282645235418,0.988132873133196,Kcnn4,16534,ENSMUSG00000054414,Slc30a7,protein_coding,"solute carrier family 30 (zinc transporter), member 7 [Source:MGI Symbol;Acc:MGI:1913750]",3,115732622,115801055
ENSMUSG00000054364,275.893722728948,-0.11627218273296,0.17383530375517,-0.668864035217598,0.503582214006363,0.800500583968817,Rhob,11852,ENSMUSG00000054417,Cyp3a44,protein_coding,"cytochrome P450, family 3, subfamily a, polypeptide 44 [Source:MGI Symbol;Acc:MGI:2449818]",5,145710793,145742684
ENSMUSG00000054381,52.1697212716903,0.027184537681785,0.256797590235464,0.105859784964722,0.915693601671546,0.974724276957721,Zfp747,269997,ENSMUSG00000054422,Fabp1,protein_coding,"fatty acid binding protein 1, liver [Source:MGI Symbol;Acc:MGI:95479]",6,71176811,71182007
ENSMUSG00000054387,885.054735208509,-0.01223461763041,0.205106712602022,-0.059650010841673,0.952434386359178,0.985820617012129,Mdm4,17248,ENSMUSG00000054428,Atpif1,protein_coding,ATPase inhibitory factor 1 [Source:MGI Symbol;Acc:MGI:1196457],4,132257866,132260970
ENSMUSG00000054400,20.3849344904631,0.309381497087395,0.419518817392244,0.73746750863413,0.460838094953135,0.771480283415664,Cklf,75458,ENSMUSG00000054434,Tmem120b,protein_coding,transmembrane protein 120B [Source:MGI Symbol;Acc:MGI:3603158],5,123206478,123255812
ENSMUSG00000054404,390.885053395781,-0.364329077535735,0.190055151755874,-1.91696501867897,0.055242375902691,0.30024184142268,Slfn5,327978,ENSMUSG00000054435,Gimap4,protein_coding,"GTPase, IMAP family member 4 [Source:MGI Symbol;Acc:MGI:1349656]",6,48661483,48668994
ENSMUSG00000054405,325.927943899759,0.057431573889561,0.119790248933829,0.479434464830985,0.631629579893932,0.865272234793981,Dnajc8,68598,ENSMUSG00000054446,Cpa1,protein_coding,"carboxypeptidase A1, pancreatic [Source:MGI Symbol;Acc:MGI:88478]",6,30639217,30645362
ENSMUSG00000054408,1022.60278819541,0.334785081329734,0.134400483575407,2.49095146403919,0.012740152239316,0.133879145948639,Spcs3,76687,ENSMUSG00000054452,Tle5,protein_coding,"TLE family member 5, transcriptional modulator [Source:MGI Symbol;Acc:MGI:95806]",10,81395322,81402196
ENSMUSG00000054414,375.337540109472,0.242735659516831,0.144177824264738,1.68358525837594,0.092261849657758,0.389751038096718,Slc30a7,66500,ENSMUSG00000054453,Sytl5,protein_coding,synaptotagmin-like 5 [Source:MGI Symbol;Acc:MGI:2668451],X,9751861,9860782
